reportDate,asin,campaignName,adGroupName,total_impressions,total_clicks,total_cost,attributedSales14d
2025-08-14,B0FBKFV886,SD/MouseSupport/RM/AP/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0FBKGNXDT,SD/MouseSupport/RM/AP/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0F4RKK894,SD/OrthoInsoles/RM/AP/VCPM/Apr25/1,Views Remarketing,20515,47,224.64,0
2025-08-14,B0F4RM263R,SD/OrthoInsoles/RM/AP/VCPM/Apr25/1,Views Remarketing,0,0,0,0
2025-08-14,B0F2YY3JFZ,SD/OrthoMemoryFoamPillow/RM/AP/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0F7FCDB31,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0F7FBCJDR,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0F7FBJ633,SD/SiliconeGelInsole/RM/AP/VCPM/May25/1,Views Remarketing,0,0,0,0
2025-08-14,B0FCFW75G5,SD/SleepPlusPillow/RM/AP/July25/1,Views Remarketing,0,0,0,0
2025-08-14,B0FCFY7S11,SD/SleepPlusPillow/RM/AP/July25/1,Views Remarketing,4827,10,167.99,0
2025-08-14,B0FCFW6PHV,SD/SleepPlusPillow/RM/AP/July25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DNQ8RV95,SD/Sofa Backrest/RM/VCPM/Feb25/1,Views Remarketing,2030,4,78.86,0
2025-08-14,B0FCMKYWPH,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,20623,51,861.09,0
2025-08-14,B0FCMLVMLP,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,89822,255,3373.47,9320.34
2025-08-14,B0FCMM29CW,SD/StandingDesk/RM/AP/July25/1,Views Remarketing,31869,74,1144.58,0
2025-08-14,B0D1RH1FGP,SD/Tailbone Pillow/RM/AP/Feb25/2,Views Remarketing,0,0,0,0
2025-08-14,B0DW8NKRRM,SD/Travel Wheelchair/RM/AP/Feb25/1,Views Remarketing,3313,12,201.6,0
2025-08-14,B0FBK2NSFJ,SD/TravelWheelchairPro/RM/AP/July25/1,Views Remarketing,418,1,25.5,0
2025-08-14,B0DYPBWKXN,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DYP9SZR8,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DYVDTG72,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0FD3KPK3F,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,4189,7,239.11,0
2025-08-14,B0FD3J1XGF,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,12127,18,863.78,2116.95
2025-08-14,B0FD3MHD9Y,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,1186,2,100.89,0
2025-08-14,B0FD3L549D,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,18375,37,1812.43,2775.67
2025-08-14,B0FD3PGHMG,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,1003,3,90.53,0
2025-08-14,B0FD3JNS23,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,1783,2,170.3,0
2025-08-14,B0FD3KYQ93,SD/WedgeNeckCombo/RM/AP/July25/1,Views Remarketing,1836,8,141.16,0
2025-08-14,B0DVPRCHK1,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,3764,6,149.53,1863.56
2025-08-14,B0DVPRJC9Y,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,14135,40,492.78,0
2025-08-14,B0DVPL3QVH,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,77,0,2.59,0
2025-08-14,B0DVPJ6HB2,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,16747,36,665.61,1694.07
2025-08-14,B0DVPFRR1Q,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,6191,21,239.56,0
2025-08-14,B0DVPGH2Y7,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,2125,9,95.71,421.19
2025-08-14,B0DVPLZ6ZG,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,8805,26,240.06,0
2025-08-14,B0DX71RFXM,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DX715SB4,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DX73X1M3,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DX71ZHZV,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DX7495Z8,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0DX73LGV4,SD/WedgePlusCovers/RM/AP/March25/1,Views Remarketing,0,0,0,0
2025-08-14,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,0,0,0,0
2025-08-14,B0CG38FXMP,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,6,0,0.17,0
2025-08-14,B0DHS3HGCG,SD/Mattress Topper/Brand/PT/VCPM/Feb25/1,brand -PT,0,0,0,0
2025-08-14,B0F7FCDB31,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,26,0,1.13,0
2025-08-14,B0F7FBJ633,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,2,0,0.07,0
2025-08-14,B0F7FBCJDR,SD/SiliconeGelInsole/Brand/PT/VCPM/May25/1,brand -PT,46,0,2.02,0
2025-08-14,B0DKYRK7QT,SD/Active Socks/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
2025-08-14,B0DKYRL6YJ,SD/Active Socks/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
2025-08-14,B0DC73962Q,SD/Arch Sport/RCB/Brand/PT/Aug23/1,brand pt,0,0,0,0
2025-08-14,B0CR3PBD24,SD/Cervical Neck/Brand/PT/VCPM/Jan24/1,brand pt,0,0,0,0
2025-08-14,B0CR3HPYD7,SD/Cervical Neck/Brand/PT/VCPM/Jan24/1,brand pt,0,0,0,0
2025-08-14,B0CR416YKM,SD/Cervical Neck/Brand/PT/VCPM/Jan24/1,brand pt,0,0,0,0
2025-08-14,B0CPZQK127,SD/Cervical Pillow/Brand/PT/VCPM/Jan24/1,brand pt,0,0,0,0
2025-08-14,B0CPZGCS4L,SD/Cervical Pillow/Brand/PT/VCPM/Jan24/1,brand pt,2,0,0.5,0
2025-08-14,B0CBKGQB3R,SD/Coccyx/Brand/PT/VCPM/Ultimate Pro/Apr24/1,brand pt,0,0,0,0
2025-08-14,B0CYWKQGJW,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,3403,6,624.32,0
2025-08-14,B0CYV68HV1,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,2740,10,541.52,0
2025-08-14,B0DR2R1RJQ,SD/Ergonomic Chair/Brand/PT/VCPM/July25/1,brand pt,0,0,0,0
2025-08-14,B0DNZG2W4T,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,0,0,0,0
2025-08-14,B0DNZKF8RQ,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,0,0,0,0
2025-08-14,B0D1RH1FGP,SD/Tailbone Pillow/Brand/PT/VCPM/Apr24/1,brand pt,0,0,0,0
2025-08-14,B0DMKDVGB5,SD/Travel Neck/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
2025-08-14,B0DMKG9SMZ,SD/Travel Neck/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
2025-08-14,B09YRHLXR8,SD/Wedge Cushion/Brand/PT/VCPM/Feb25/1,brand pt,0,0,0,0
2025-08-14,B0B647S4VZ,SD/Wedge Cushion/Brand/PT/VCPM/Feb25/1,brand pt,0,0,0,0
2025-08-14,B0D3XX9TJZ,SD/Wedge Plus/Brand/PT/VCPM/May24/1,brand pt,644,0,88.89,0
2025-08-14,B0D3XTXGT4,SD/Wedge Plus/Brand/PT/VCPM/May24/1,brand pt,427,0,62.67,0
2025-08-14,B0DMKCT2C5,SDV/Travel Neck/Brand/PT/VCPM/Jan25/1,brand pt,29,0,0.86,0
2025-08-14,B0DMKG9SMZ,SDV/Travel Neck/Brand/PT/VCPM/Jan25/1,brand pt,36,0,1.65,0
2025-08-14,B0CPYSWJV5,SD/Car Neck Pillow/Brand/PT/VCPM/Dec23/1,brandxbrand,0,0,0,0
2025-08-14,B0BGH4BDYQ,SD/Coccyx/Brand/PT/VCPM/May23/1,brandxbrand,0,0,0,0
2025-08-14,B0BM3D1Z8K,SD/Commode Chair/Brand/PT/May23/1,brandxbrand,0,0,0,0
2025-08-14,B0C53GWWJ8,SD/Cushion Combo/Brand/PT/VCPM/May23/1,brandxbrand,97,0,14.67,0
2025-08-14,B0BXKX5ZQC,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,284,1,34.29,0
2025-08-14,B0BXKT3K3L,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,366,0,47.71,0
2025-08-14,B0BS74W4Y7,SD/Sleeping Pillow/Brand/PT/VCPM/Jun23/1,brandxbrand,0,0,0,0
2025-08-14,B0CYWKQGJW,SD/Cozy Pillow/COMP/PT/VCPM/Jul24/1,comp,906,1,85.94,0
2025-08-14,B0CYV68HV1,SD/Cozy Pillow/COMP/PT/VCPM/Jul24/1,comp,863,3,80.01,1524.58
2025-08-14,B09RV5Y43H,SD/Insole/Dual Gel/RM/AP/2/VCPM/Aug23/1,pack of 2,8663,16,199.54,0
2025-08-14,B09RX3BFGM,SD/Insole/Dual Gel/RM/AP/2/VCPM/Aug23/1,pack of 2,2066,2,56.07,505.93
2025-08-14,B09RX3BFGM,SD/Insole/UPS/Heel Pads/2/VCPM/Apr23/1,pack of 2,0,0,0,0
2025-08-14,B0B6482GH7,SD/Wedge Cushion/RM/AP/2/VCPM/Apr23/1,pack of 2,0,0,0,0
2025-08-14,B0B25DVQHP,SD/Wedge Cushion/RM/AP/2/VCPM/Apr23/1,pack of 2,0,0,0,0
2025-08-14,B0CJ5CWXQ5,SD/Back/Ups/VCPM/Ultimate Pro/Sep23/1,ups,0,0,0,0
2025-08-14,B0CBKGQB3R,SD/Coccyx/Ups/VCPM/Ultimate Pro/Sep23/1,ups,570,2,264.37,0
2025-08-14,B0CJ8VYBQP,SD/Combo/Ups/VCPM/Ultimate Pro/Sep23/1,ups,0,0,0,0
2025-08-14,B0C96X89BB,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,1259,1,125.8,0
2025-08-14,B0C96VW2LP,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,831,1,56.72,0
2025-08-14,B0CG38FXMP,SD/Insole/Max Comfort/UPS/PT/VCPM/Aug23/1,ups,39,0,5.8,0
2025-08-14,B0CG35T6BH,SD/Insole/Max Comfort/UPS/PT/VCPM/Aug23/1,ups,0,0,0,0
2025-08-14,B0BSN9Z2TV,SD/Sleeping Pillow 2/Ups/VCPM/Nov23/1,ups,0,0,0,0
2025-08-14,B0BS74W4Y7,SD/Sleeping Pillow/UPS/PT/VCPM/Sep23/1,ups,686,2,133.21,0
2025-08-14,B0BH8FHRNH,SD/Socket/UPS/Coccyx/VCPM/Jun23/1,ups,0,0,0,0
2025-08-15,B0BM3D1Z8K,SD/Commode Chair/COMP/PT/HP/VCPM/May23/1,ASIN/PT,727,1,163.83,0
2025-08-15,B0DR2RX2SK,SD/Ergonomic Chair/CAT/VCPM/July25/1,Ad group - 11/7/2025 22:14:32.465,0,0,0,0
2025-08-15,B0C3XC6JG5,SD/Lumbar/New/CAT/PT/VCPM/May23/1,Ad group - 15/5/2023 17:06:08,0,0,0,0
2025-08-15,B0BGH4BDYQ,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-08-15,B0C58CSWR2,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-08-15,B0DQV7SPVZ,SD/Barefoot/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0F2SZ64BG,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,249,0,5.12,0
2025-08-15,B0DZJ2L93B,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,13,0,0.05,0
2025-08-15,B0F2SZXZB8,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,103,0,1.53,0
2025-08-15,B0DZJ5DKJW,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,5,0,0.14,0
2025-08-15,B0DZJ3R41F,SD/BarefootClassic/Brand/PT/April25/1,Brand - PT,108,0,2.53,0
2025-08-15,B0FF9PFRQ8,SD/BunionCorrector/Brand/PT/June25/1,Brand - PT,0,0,0,0
2025-08-15,B0DSLLDPCR,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-08-15,B0DSLL5PWQ,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-08-15,B0DSLLGZFZ,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-08-15,B0DJ3BPT37,SD/Car Wedge/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DXFQL46P,SD/CarCombo/Brand/PT/May25/1,Brand - PT,0,0,0,0
2025-08-15,B0DWFY2QVZ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DWFXWJXJ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DWFXJ1DT,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DZD51SHQ,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0DZCZK7RW,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0DR2R1RJQ,SD/Ergonomic Chair/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-08-15,B0FBS1VNJ1,SD/EyeMask/Brand/PT/VCPM/June25/1,Brand - PT,0,0,0,0
2025-08-15,B0FBS1V5C5,SD/EyeMask/Brand/PT/VCPM/June25/1,Brand - PT,0,0,0,0
2025-08-15,B0F1431TW7,SD/FoldableElectricWheelchair/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0F4RM263R,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,0,0,0,0
2025-08-15,B0F4RKK894,SD/GelMaxInsole/Brand/PT/April25/1,Brand - PT,0,0,0,0
2025-08-15,B0F5X1R5DW,SD/KneeCapSupport/Brand/PT/VCPM/Jun25/1,Brand - PT,0,0,0,0
2025-08-15,B0F5X2XYF8,SD/KneeCapSupport/Brand/PT/VCPM/Jun25/1,Brand - PT,0,0,0,0
2025-08-15,B0F5WZWYWG,SD/KneeCapSupport/Brand/PT/VCPM/Jun25/1,Brand - PT,0,0,0,0
2025-08-15,B0DVPR3S5W,SD/MeshChair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0F26N5V67,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,45,0,1.82,0
2025-08-15,B0F26MDVFG,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,12,0,0.24,0
2025-08-15,B0F26NDYJQ,SD/MiniCarNeckPillow/Brand/PT/March25/1,Brand - PT,2,0,0,0
2025-08-15,B0F4RKK894,SD/OrthoInsoles/Brand/PT/VCPM/Apr25/1,Brand - PT,0,0,0,0
2025-08-15,B0F4RM263R,SD/OrthoInsoles/Brand/PT/VCPM/Apr25/1,Brand - PT,9741,13,1062.32,675.42
2025-08-15,B0F143ZQ5T,SD/ReclinerElectricWheelchair/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0FBJXY7NG,SD/ReclinerMattress/Brand/PT/Jun25/1,Brand - PT,0,0,0,0
2025-08-15,B0F71539R7,SD/SlimSeat/Brand/PT/May25/1,Brand - PT,25,0,1.26,0
2025-08-15,B0FCMKYWPH,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,0,0,0,0
2025-08-15,B0FCMLVMLP,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,0,0,0,0
2025-08-15,B0FCMM29CW,SD/StandingDesk/Brand/PT/June25/1,Brand - PT,1,0,0.06,0
2025-08-15,B0DW8NKRRM,SD/Travel Wheelchair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DW8NKRRM,SD/Travel/Wheelchair/Comp/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DYPBWKXN,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0DYP9SZR8,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0DYVDTG72,SD/WedgeLapDeskCombo/Brand/PT/March25/1,Brand - PT,0,0,0,0
2025-08-15,B0DX73X1M3,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,1,0,0,0
2025-08-15,B0DX73LGV4,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DX7495Z8,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DX715SB4,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,1,0,0,0
2025-08-15,B0DX71RFXM,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0DX71ZHZV,SD/WedgePlusCovers/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-08-15,B0F2YY3JFZ,SP/OrthoMemoryFoamPillow/Brand/PT/May25/1,Brand - PT,46,0,1.66,0
2025-08-15,B0CJ5CWXQ5,SD/Back/Brand/PT/Ultimate Pro/Feb25/1,Brand PT,0,0,0,0
2025-08-15,B0DJKR4763,SD/Dual Pro/Brand/PT/Feb251,Brand PT,71,0,1.03,0
2025-08-15,B0C3XCQYM2,SD/Lumbar/Brand/PT/VCPM/May23/1,Brand tar,1398,3,176.69,0
2025-08-15,B0FJ8XW684,SD/CGloves/Brand/PT/VCPM/July25/1,Brand/PT,1,0,0.06,0
2025-08-15,B0FJ8TMR1L,SD/CGloves/Brand/PT/VCPM/July25/1,Brand/PT,19,1,0.83,0
2025-08-15,B09RV5JVMM,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,0,0,0,0
2025-08-15,B09RV5MGQ2,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,0,0,0,0
2025-08-15,B0DKYRL6YJ,SD/Active Socks/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-08-15,B0CJ5CWXQ5,SD/Back/CAT/Ultimate Pro/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DQV7SPVZ,SD/Barefoot/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DSLLGZFZ,SD/Butterfly Pillow/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-08-15,B0DSLL5PWQ,SD/Butterfly Pillow/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-08-15,B0DSLLDPCR,SD/Butterfly Pillow/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-08-15,B0FJ8TMR1L,SD/CGloves/CAT/July25/1,CAT,17,0,0,0
2025-08-15,B0FJ8XW684,SD/CGloves/CAT/July25/1,CAT,1,0,0,0
2025-08-15,B0DJM9STYQ,SD/Car Combo/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0CPYSWJV5,SD/Car Neck Pillow/CAT/PT/VCPM/Dec23/1,CAT,2541,1,102.26,0
2025-08-15,B0DJ3BPT37,SD/Car Wedge/CAT/Feb24/1,CAT,0,0,0,0
2025-08-15,B0DXFQL46P,SD/CarCombo/CAT/May25/1,CAT,34398,76,899.58,0
2025-08-15,B0CR3HPYD7,SD/Cervical Neck/CAT/PT/VCPM/Dec23/1,CAT,0,0,0,0
2025-08-15,B0CPZGCS4L,SD/Cervical Pillow/CAT/PT/VCPM/Jan24/1,CAT,0,0,0,0
2025-08-15,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/1,CAT,0,0,0,0
2025-08-15,B0CBKGQB3R,SD/Coccyx/CAT/VCPM/Ultimate Pro/Jul23/1,CAT,20711,39,1185.09,0
2025-08-15,B0BGH4BDYQ,SD/Coccyx/RM/CAT/VCPM/Aug23/1,CAT,0,0,0,0
2025-08-15,B0CJ8VYBQP,SD/Combo/CAT/Ultimate Pro/VCPM/Sep23/1,CAT,0,0,0,0
2025-08-15,B0CYV68HV1,SD/Cozy Pillow/CAT/PT/VCPM/Jul24/1,CAT,483,0,8.67,0
2025-08-15,B0DWFVG5M1,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFXJ1DT,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFVF3J5,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFXNWNP,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-08-15,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-08-15,B0DZD51SHQ,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-08-15,B0DZCZK7RW,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-08-15,B0DJKR4763,SD/Dual Pro/CAT/Feb25/1,CAT,1872,3,198.78,0
2025-08-15,B0DJKRX1P7,SD/Dual Pro/CAT/Feb25/1,CAT,244,1,30.15,0
2025-08-15,B0FBS1VNJ1,SD/EyeMask/CAT/VCPM/June25/1,CAT,0,0,0,0
2025-08-15,B0FBS1V5C5,SD/EyeMask/CAT/VCPM/June25/1,CAT,0,0,0,0
2025-08-15,B0F4RKK894,SD/GelMaxInsole/CAT/April25/1,CAT,0,0,0,0
2025-08-15,B0F4RM263R,SD/GelMaxInsole/CAT/April25/1,CAT,0,0,0,0
2025-08-15,B0BXKX5ZQC,SD/Heel Pad/CAT/VCPM/May23/1,CAT,0,0,0,0
2025-08-15,B0BXKT3K3L,SD/Heel Pad/CAT/VCPM/May23/1,CAT,0,0,0,0
2025-08-15,B0BXKTHFFK,SD/Heel Pad/CAT/VCPM/May23/1,CAT,0,0,0,0
2025-08-15,B0BXKW3X3Y,SD/Heel Pad/CAT/VCPM/May23/1,CAT,0,0,0,0
2025-08-15,B0F5WZBR4Y,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2025-08-15,B0F5WY2KWT,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2025-08-15,B0F5WZWYWG,SD/KneeCapSupport/CAT/VCPM/Jun25/1,CAT,0,0,0,0
2025-08-15,B0DNZG2W4T,SD/LapDesk Pillow/CAT/PT/VCPM/Jan25/1,CAT,7565,10,140.31,2541.53
2025-08-15,B0DNZKF8RQ,SD/LapDesk Pillow/CAT/PT/VCPM/Jan25/1,CAT,0,0,0,0
2025-08-15,B0DYWJ6MMN,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-08-15,B0DZ71YSBX,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-08-15,B0DHS3HGCG,SD/Mattress Topper/CAT/VCPM/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DVPNFC13,SD/MeshChair/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DVPNFC13,SD/MeshChair/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-08-15,B0F26NDYJQ,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-08-15,B0F26MDVFG,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-08-15,B0F26N5V67,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-08-15,B0FBKG6D72,SD/MouseSupport/CAT/May25/1,CAT,0,0,0,0
2025-08-15,B0F4RKK894,SD/OrthoInsoles/CAT/PT/VCPM/May25/1,CAT,0,0,0,0
2025-08-15,B0F2YY3JFZ,SD/OrthoMemoryFoamPillow/CAT/May25/1,CAT,0,0,0,0
2025-08-15,B0DW8NKRRM,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0B1QTNJ2H,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B07T8BDBHT,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0DHS4SVS5,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0F1431TW7,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B07T896SSW,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0CJ8VYBQP,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0D3XX9TJZ,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0BM3D1Z8K,SD/ReclinerMattress/COMP/Jun25/1,CAT,0,0,0,0
2025-08-15,B0D6Z15DB8,SD/Rigid Arch Support/CAT/VCPM/JuL24/1,CAT,0,0,0,0
2025-08-15,B0F7FCDB31,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-08-15,B0F7FBCJDR,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-08-15,B0F7FBJ633,SD/SiliconeGelInsole/CAT/VCPM/May25/1,CAT,0,0,0,0
2025-08-15,B0BS74W4Y7,SD/Sleeping Pillow/CAT/PT/VCPM/Jan24/1,CAT,1975,7,101.63,1270.34
2025-08-15,B0F71539R7,SD/SlimSeat/CAT/May25/1,CAT,504,2,32.46,0
2025-08-15,B0BH8FHRNH,SD/Socket/CAT/Feb25/1,CAT,0,0,0,0
2025-08-15,B0FCMLVMLP,SD/StandingDesk/CAT/July25/1,CAT,0,0,0,0
2025-08-15,B0FCMM29CW,SD/StandingDesk/CAT/July25/1,CAT,1063,2,32.51,0
2025-08-15,B0FCMKYWPH,SD/StandingDesk/CAT/July25/1,CAT,317,1,9.6,0
2025-08-15,B0D1RH1FGP,SD/Tailbone Pillow/CAT/VCPM/Feb25/1,CAT,0,0,0,0
2025-08-15,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-08-15,B0DW8NKRRM,SD/Travel Wheelchair/CAT/Feb25/1,CAT,344,0,11.06,0
2025-08-15,B0D3XX9TJZ,SD/Wedge Plus/CAT/PT/VCPM/Feb25/1,CAT,9683,12,565.03,0
2025-08-15,B0DYPBWKXN,SD/WedgeLapDeskCombo/CAT/March25/1,CAT,0,0,0,0
